country_code,country_name,year,gcf_const_2015_usd,gcf_curr_usd,gcf_pct_gdp,gdp_const_2015_usd,gdp_curr_usd,gdp_growth_annual_pct,gdp_pc_const_2015_usd,gdp_pc_curr_usd,gdp_pc_growth_annual_pct,gfcf_const_2015_usd,gfcf_curr_usd,gfcf_pct_gdp,population_total,delta_gdp_const_2015_usd,icor_gfcf_annual,icor_gcf_annual,icor_marginal_annual,gdp_growth_5yr_ma,gdp_pc_growth_5yr_ma,gfcf_pct_5yr_ma,icor_gfcf_5yr_smoothed
CHN,China,2015,4820854761847.03,4820854761847.03,42.7349872564364,11280814787468.9,11280814787468.9,6.98162255562367,8175.33285077393,8175.33285077393,6.36137631292877,4694699581163.45,4694699581163.45,41.6166710438192,1379860000.0,736186169966.3008,5.960888133417802,6.1210681207642095,6.377054843856075,7.908186418416283,7.240851716867688,43.292332025392696,5.474369183378779
CHN,China,2016,5154510820320.7,4827410068932.43,42.1386166189127,12044942062503.5,11456024084962.0,6.7736886867727,8679.22528805041,8254.86859320357,6.16357090866066,,4706201149285.17,41.0805800894123,1387790000.0,764127275034.5996,6.064728095584357,6.220926081412444,,7.370513659174451,6.700461865359456,42.805369857667365,5.807650841863017
CHN,China,2017,5478798666123.37,5334698476272.63,42.5497375507577,12874987827480.3,12537559062282.9,6.89123916636191,9221.35045639842,8979.67652709856,6.24623915563534,,5192867621329.67,41.4184897995936,1396215000.0,830045764976.8008,6.010310888899196,6.174468266673289,,7.177197462822493,6.523980201669862,42.314326287467765,5.895661434237216
CHN,China,2018,5849150101123.61,6127938860545.8,43.313827489682,13745054545709.3,14147765772963.8,6.757806142324,9798.57890566402,10085.6638148819,6.25969538838069,,5995876333537.23,42.3803760237203,1402760000.0,870066718229.0,6.271321658414094,6.409451022634164,,6.973072781772778,6.3633328662379185,41.97529286491078,6.019626379726287
CHN,China,2019,6090805998907.79,6212755948025.48,42.6695374085222,14579018970009.3,14560167101283.4,6.06737806333672,10356.2924890582,10342.9009524335,5.69178029552671,,6151721422590.08,42.2503490502374,1407745000.0,833964424300.0,6.963526684704738,7.03261556525725,,6.6943469228838,6.144532412226434,41.749293201356565,6.23649979337667
CHN,China,2020,6346749365942.07,6384329452073.95,42.5723735094229,14920095680400.9,14996414166715.1,2.33950385203023,10573.3794064211,10627.4637989619,2.09618372204399,,6275911069015.95,41.8494114609444,1411100000.0,341076710391.5996,17.888156681010518,18.19718034337855,,5.765923182165112,5.291493894049478,41.7958412847816,7.248768317632564
CHN,China,2021,6598453297619.72,7768896607600.43,42.6822612949312,16198805195731.6,18201698719564.0,8.57038414981781,11469.3174514512,12887.4357242941,8.47352592384939,,7526788365592.98,41.3521203793076,1412360000.0,1278709515330.6992,4.825001966823933,4.980203984886552,,6.125262274774133,5.753484897087224,41.85014934276066,6.832384878458754
CHN,China,2022,6786639414758.66,7758145200097.73,42.3554333470499,16706452162504.0,18316765021690.2,3.13385438394069,11830.298767861,12970.6056414327,3.14736528950196,,7552539216090.82,41.2329317275585,1412175000.0,507646966772.4004,13.157258339396686,13.515443973433676,,5.373785318289889,5.133710123860548,41.81303772835364,7.780928200842212
CHN,China,2023,7019896442636.18,7514544752835.9,41.1297102455381,17611274170444.3,18270356654533.2,5.41600334492955,12483.9791101249,12951.1782397043,5.52547619540933,,7391169506259.04,40.4544347218594,1410710000.0,904822007940.3008,7.469425726949145,7.594107245898148,,5.105424758811,4.9868662852662755,41.42784946798146,8.11447654702673
CHN,China,2024,7219703704654.99,7582053246054.77,40.4815134449629,18484494644731.6,18729668435848.0,4.95830378788091,13119.1076099516,13293.1162269366,5.08754856303446,,7426675490111.76,39.6519325237885,1408975000.0,873220474287.3008,7.99707606070967,8.164387495560044,,4.883609903719838,4.866019938767826,40.90816616269168,8.376624457971548
CHN,China,2025,7359864995223.74,,,19401316126585.1,19498039388042.6,4.95994886240992,13793.2056196996,13861.970224368,5.13829164139675,,,,1406585000.0,916821481853.5,,,,5.407698905795776,5.474441522638378,40.6728548381285,7.521286881290082
IND,India,1967,28425766714.2094,9123328402.8,18.1975444704354,173987108161.169,50134942204.0,7.82596303033105,340.080025745202,97.9951481214155,5.53582268678396,33228583862.4908,8056085294.0,16.0688033930899,511606372.0,,2.053268502650998,2.325278614262201,,,,,
IND,India,1968,27839558813.043,9418554161.2,17.7422497494354,179881668161.044,53085455870.6667,3.38792917600242,344.128288078031,101.556802521195,1.19038521123345,35004082552.8199,8604402264.66667,16.2085869350539,522716889.0,5894559999.875,4.784216579810322,5.236901017621133,5.938370727172545,,,,
IND,India,1969,30912705348.7812,10310281984.0,17.6400952349903,191645390146.726,58447995017.3333,6.53970029628042,358.966799409582,109.477664384288,4.31191269233454,35027936809.9267,9423982103.86667,16.1237046729693,533880544.0,11763721985.682007,2.465511253189992,2.6973858794451857,2.977623651133569,5.917864167537964,3.679373530117317,16.13369833370437,2.7262704713982218
IND,India,1970,30861536674.6325,11368032257.0667,18.2114387329179,201528983195.205,62422483054.6667,5.15722973608261,369.19248063917,114.35532002008,2.84864261720234,33085056260.6545,9698056143.06667,15.5361588781618,545864268.0,9883593048.478973,3.0125008334344514,3.531244420914854,3.3474725333562874,5.727705559674125,3.4716908018885726,15.984313469818726,2.7907009714947963
IND,India,1971,33441971180.8212,12933904889.4895,19.2036157433701,204839964092.459,67351404351.833,1.64293038388766,367.033309772096,120.680595539912,-0.58483608965598,36524931296.4122,11170702177.2603,16.5857004538559,558096387.0,3310980897.2540283,10.095193695675174,11.688636312105116,11.031453345654835,4.910750524516832,2.6603854235796622,16.10459086662616,3.279456121060169
IND,India,1972,31909996538.3213,13970228370.7894,19.5484319396904,203706581882.861,71464700666.9869,-0.553301312377712,357.07792915078,125.270705961882,-2.7123915885177,38094713477.3231,12186470318.9483,17.0524331665995,570482142.0,-1133382209.5980225,-30.819433796966365,-35.330536007016796,-33.611532945125525,3.2348976559750797,1.01074256851933,16.30131682132808,5.03920635362866
IND,India,1973,38113456061.9093,15992453661.3582,18.7007586479695,210419775342.652,85517673172.5513,3.29552113522354,360.637844054436,146.568492582405,0.996957418265112,37090217930.8321,13603540117.8133,15.9072851413591,583465598.0,6713193459.791016,4.8269407139699885,5.674598304981285,5.5249737927240865,3.2164160478193033,0.9720570099256622,16.24105646258912,5.049426511100885
IND,India,1974,36151739769.5697,22404947584.892,22.5115175742591,212913957238.715,99526597933.6331,1.18533626034039,356.615069655557,166.699661755332,-1.11546097149807,38516926962.5788,16525822284.599,16.6044279898112,597041391.0,2494181896.0629883,14.00820049581791,18.99167209125495,15.4427097010755,2.1455432406312975,-0.11341772284085971,16.3372011259575,7.614482344877139
IND,India,1975,32512019111.1342,19246815110.8437,19.5451062648376,232395396993.299,98473832017.3242,9.14991201480592,380.159941384358,161.086694022079,6.60232102685482,37825817650.7569,17444354594.0634,17.7147108391135,611309535.0,19481439754.584015,1.9360525883143422,2.13609772784817,1.9416335818740718,2.9440796963759595,0.6373179590896363,16.77291151814784,5.6971662617675065
