country_code,country_name,year,decade,va_agro_pct_gva,va_ind_pct_gva,va_serv_pct_gva,emp_agro_pct,emp_ind_pct,emp_serv_pct,va_agro_pct_gdp,va_ind_pct_gdp,va_serv_pct_gdp,va_total_gva_pct_gdp,net_taxes_pct_gdp
IND,India,1971,1970s,39.898555151853294,23.125300028659186,36.976144819487516,,,,38.6333911913009,22.3920079066295,35.8036490825433,96.8290481804737,3.1709518195262945
IND,India,1972,1970s,40.00438373314984,23.207144361262536,36.788471905587635,,,,38.6268263019613,22.4080025875816,35.5216549188878,96.5564838084307,3.4435161915693016
IND,India,1973,1970s,43.38261575647216,22.26098394128342,34.35640030224441,,,,41.6038246201552,21.3482302903111,32.947705615035,95.8997605255013,4.100239474498693
IND,India,1974,1970s,40.853596435186084,23.827929115043638,35.31847444977027,,,,38.8780587034235,22.6756933966727,33.6105959521083,95.1643480522045,4.835651947795498
IND,India,1975,1970s,38.157625362857246,24.593904466208077,37.24847017093467,,,,35.9969148408834,23.201252076254,35.1392413952858,94.33740831242321,5.662591687576793
IND,India,1976,1970s,36.272076977356754,25.878948464272945,37.8489745583703,,,,34.3120367117561,24.480523415356,35.8037232155147,94.5962833426268,5.403716657373195
IND,India,1977,1970s,37.724141365151766,25.728128178471533,36.547730456376705,,,,35.777144264307,24.4002625422792,34.6614496116454,94.8388564182316,5.1611435817684
IND,India,1978,1970s,36.25426221688991,26.787627590963204,36.95811019214689,,,,34.2739627109778,25.3244196137718,34.9393647294725,94.5377470542221,5.462252945777905
IND,India,1979,1970s,34.795235786020314,27.551876348879073,37.65288786510062,,,,32.8255300200485,25.9922062250303,35.5214147292532,94.339150974332,5.660849025668
IND,India,1980,1980s,36.780326259814764,27.08241943553238,36.13725430465285,,,,34.4088678062413,25.3362458953649,33.8072587357083,93.5523724373145,6.447627562685497
IND,India,1981,1980s,35.699474045712584,27.98573351791906,36.31479243636835,,,,33.2976974188253,26.1029192063254,33.8716186357614,93.27223526091211,6.727764739087888
